market,company,team,campaign_id,campaign_name,hero_product,product_line,objective,month,start_date,end_date,status,currency,budget,actual_spend,channel,media_platform,Retargeting,billing_type, billing_unit_cost , impressions , clicks ,  ctr  , views ,  vtr  ,  sessions  ,  conversions  ,  conversion_rate  , aov , reach , grp , frequency ,  revenue  ,  roas  
DE,Adidas,Digital Brand,CMP_042025_014,Terrex Outdoor Video,General,General,awareness,4,2025-04-01,2025-04-30,completed,EUR,"245,430","245,430",DISPLAY,YouTube,,CPC,0.5,"49,086,000","490,860", 0.0100 ,"17,926,946", 0.3652 ," 392,688 "," 8,766 ", 0.0223 , 93 ,,,," 817,563 ", 1.5 
DE,Adidas,Digital Brand,CMP_042025_014,Terrex Outdoor Video,General,General,awareness,4,2025-04-01,2025-04-30,completed,EUR,"245,430","245,430",DISPLAY,TikTok,,CPC,0.42,"58,435,714","584,357", 0.0100 ,"21,375,215", 0.3658 ," 525,921 "," 8,776 ", 0.0167 , 94 ,,,," 823,091 ", 1.5 
DE,Adidas,Digital Brand,adi_042025_009,Spring Brand Film,General,General,awareness,4,2025-04-01,2025-04-30,completed,EUR,"245,430","245,430",DISPLAY,YouTube,,CPC,0.55,"44,623,636","446,236", 0.0100 ,"16,059,517", 0.3599 ," 356,988 "," 8,766 ", 0.0246 , 96 ,,,," 839,108 ", 1.5 
DE,Adidas,Digital Brand,adi_042025_009,Spring Brand Film,General,General,awareness,4,2025-04-01,2025-04-30,completed,EUR,"245,430","245,430",DISPLAY,TikTok,,CPC,0.43,"57,076,744","570,767", 0.0100 ,"20,747,253", 0.3635 ," 513,690 "," 8,766 ", 0.0171 , 92 ,,,," 803,505 ", 1.5 
DE,Adidas,Digital Performance,adi_042025_006,Running Performance Push,Adizero SL,Running,conversion,4,2025-04-01,2025-04-30,completed,EUR,"122,715","122,715",DISPLAY,Criteo,Y,CPC,0.55,"22,311,818","223,118", 0.0100 ,,," 261,314 "," 20,840 ", 0.0798 , 90 ,,,," 1,881,976 ", 14.3 
DE,Adidas,Digital Performance,adi_042025_005,Outdoor Terrex Performance,General,General,conversion,4,2025-04-01,2025-04-30,completed,EUR,"122,715","122,715",DISPLAY,Criteo,Y,CPC,0.52,"23,599,038","235,990", 0.0100 ,,," 295,202 "," 21,272 ", 0.0721 , 95 ,,,," 2,023,494 ", 14.6 
DE,Adidas,Digital Performance,adi_042025_001,Always-On Search,General,General,conversion,4,2025-04-01,2025-04-30,completed,EUR,"1,117,422","1,145,340",SEM,Google,,CPC,0.88,"26,030,454","1,301,523", 0.0500 ,,," 1,857,405 "," 77,643 ", 0.0418 , 89 ,,,," 6,893,575 ", 6.3 
DE,Adidas,Digital Performance,adi_042025_006,Running Performance Push,Adizero SL,Running,conversion,4,2025-04-01,2025-04-30,completed,EUR,"122,715","122,715",SOCIAL,Instagram,Y,CPC,0.85,"14,437,058","144,370", 0.0100 ,,," 179,624 "," 21,844 ", 0.1216 , 92 ,,,," 2,013,145 ", 15.0 
DE,Adidas,Digital Performance,adi_042025_005,Outdoor Terrex Performance,General,General,conversion,4,2025-04-01,2025-04-30,completed,EUR,"122,715","122,715",SOCIAL,Instagram,Y,CPC,0.83,"14,784,939","147,849", 0.0100 ,,," 175,387 "," 20,145 ", 0.1149 , 90 ,,,," 1,817,964 ", 13.8 
DE,Adidas,Retail Marketing,adi_042025_012,Spring Retail Refresh,General,General,conversion,4,2025-04-01,2025-04-30,completed,EUR,"203,108","203,108",EMAIL,Salesforce,,CPC,0.25,"81,243,200","812,432", 0.0100 ,,," 731,188 "," 14,441 ", 0.0198 , 89 ,,,," 1,282,605 ", 6.0 
DE,Adidas,Retail Marketing,adi_042025_007,Running Retail Promo,Adizero SL,Running,conversion,4,2025-04-01,2025-04-30,completed,EUR,"157,973","157,973",EMAIL,Salesforce,,CPC,0.24,"65,822,083","658,220", 0.0100 ,,," 592,398 "," 11,234 ", 0.0190 , 96 ,,,," 1,077,864 ", 6.0 
DE,Adidas,Retail Marketing,adi_042025_012,Spring Retail Refresh,General,General,conversion,4,2025-04-01,2025-04-30,completed,EUR,"203,108","203,108",SOCIAL,Instagram,Y,CPC,0.68,"29,868,823","298,688", 0.0100 ,,," 268,819 "," 14,510 ", 0.0540 , 94 ,,,," 1,366,648 ", 6.0 
DE,Adidas,Retail Marketing,adi_042025_012,Spring Retail Refresh,General,General,conversion,4,2025-04-01,2025-04-30,completed,EUR,"203,108","203,108",SOCIAL,Facebook,Y,CPC,0.55,"36,928,727","369,287", 0.0100 ,,," 332,358 "," 14,510 ", 0.0437 , 92 ,,,," 1,330,562 ", 6.0 
DE,Adidas,Retail Marketing,adi_042025_007,Running Retail Promo,Adizero SL,Running,conversion,4,2025-04-01,2025-04-30,completed,EUR,"157,973","157,973",SOCIAL,Instagram,Y,CPC,0.67,"23,578,059","235,780", 0.0100 ,,," 212,202 "," 11,288 ", 0.0532 , 87 ,,,," 987,093 ", 6.0 
DE,Adidas,Retail Marketing,adi_042025_007,Running Retail Promo,Adizero SL,Running,conversion,4,2025-04-01,2025-04-30,completed,EUR,"157,973","157,973",SOCIAL,Facebook,Y,CPC,0.53,"29,806,226","298,062", 0.0100 ,,," 268,255 "," 11,288 ", 0.0421 , 91 ,,,," 1,022,257 ", 6.0 
DE,Adidas,Sports Marketing,CMP_042025_013,Marathon Activation,Adizero SL,Running,consideration,4,2025-04-01,2025-04-30,completed,EUR,"250,488","250,488",DISPLAY,YouTube,,CPC,0.4,"62,622,000","626,220", 0.0100 ,"31,311,000", 0.5000 ," 563,598 "," 3,578 ", 0.0063 , 92 ,,,," 328,466 ", 1.2 
DE,Adidas,Sports Marketing,CMP_042025_013,Marathon Activation,Adizero SL,Running,consideration,4,2025-04-01,2025-04-30,completed,EUR,"250,488","250,488",SOCIAL,Instagram,,CPC,0.65,"38,536,615","385,366", 0.0100 ,"19,268,307", 0.5000 ," 346,829 "," 3,578 ", 0.0103 , 95 ,,,," 341,422 ", 1.2 
DE,Adidas,Sports Marketing,CMP_042025_013,Marathon Activation,Adizero SL,Running,consideration,4,2025-04-01,2025-04-30,completed,EUR,"250,488","250,488",DISPLAY,YouTube,,CPC,0.45,"55,664,000","556,640", 0.0100 ,"27,832,000", 0.5000 ," 500,976 "," 3,578 ", 0.0071 , 94 ,,,," 337,437 ", 1.2 
DE,Adidas,Brand Offline,adi_052025_004,Footwear Launch DOOH,Samba OG,Originals,consideration,5,2025-05-05,2025-05-29,completed,EUR,"1,287,900","1,287,900",OOH,JCDecaux,,CPM,10,"128,790,000",,,,,,,,,"25,758,000",,5," 8,000,000 ", 6.2 
DE,Adidas,Brand Offline,adi_052025_005,Footwear Launch OOH,Supernova 3,Running,consideration,5,2025-05-05,2025-05-29,completed,EUR,"1,287,900","1,287,900",OOH,Stroeer,,CPM,8,"160,987,500",,,,,,,,,"32,197,500",,5," 8,000,000 ", 6.2 
DE,Adidas,Brand Offline,adi_052025_006,Footwear Launch TVC,Ultraboost Light,Running,consideration,5,2025-05-05,2025-05-29,completed,EUR,"708,345","708,345",TV,RTL,,CPM,25,"28,333,800",,,,,,,,,"5,666,760",400,5," 4,200,000 ", 5.9 
DE,Adidas,Brand Offline,adi_052025_006,Footwear Launch TVC,Ultraboost Light,Running,consideration,5,2025-05-05,2025-05-29,completed,EUR,"579,555","579,555",TV,ProSieben,,CPM,14,"41,396,785",,,,,,,,,"8,279,357",300,5," 3,800,000 ", 6.6 
DE,Adidas,CRM,adi_052025_002,CRM May Activation,General,General,conversion,5,2025-05-01,2025-05-31,completed,EUR,"85,860","85,860",EMAIL,Salesforce,,CPC,0.23,"3,733,043","373,304", 0.1000 ,,," 335,973 "," 15,325 ", 0.0456 , 88 ,,,," 1,342,566 ", 15.5 
DE,Adidas,CRM,adi_052025_002,CRM May Activation,General,General,conversion,5,2025-05-01,2025-05-31,completed,EUR,"85,860","85,860",SOCIAL,Instagram,Y,CPC,0.66,"13,009,090","260,181", 0.0200 ,,," 234,163 "," 15,325 ", 0.0654 , 94 ,,,," 1,441,972 ", 15.5 
DE,Adidas,CRM,adi_052025_002,CRM May Activation,General,General,conversion,5,2025-05-01,2025-05-31,completed,EUR,"85,860","85,860",SOCIAL,Facebook,Y,CPC,0.52,"16,511,538","330,230", 0.0200 ,,," 297,207 "," 15,325 ", 0.0516 , 94 ,,,," 1,444,949 ", 15.5 
DE,Adidas,Digital Brand,adi_052025_011,Lifestyle Social Video,Gazelle OG,Originals,awareness,5,2025-05-01,2025-05-31,completed,EUR,"181,260","181,260",SOCIAL,Instagram,,CPC,0.7,"25,894,285","258,942", 0.0100 ,"9,057,827", 0.3498 ," 207,154 "," 2,298 ", 0.0111 , 95 ,,,," 217,545 ", 0.6 
DE,Adidas,Digital Brand,adi_052025_013,Running Social Video,Supernova Rise,Running,awareness,5,2025-05-01,2025-05-25,completed,EUR,"181,260","181,260",SOCIAL,Instagram,,CPC,0.7,"25,894,285","258,942", 0.0100 ,"9,291,543", 0.3588 ," 207,154 "," 2,298 ", 0.0111 , 94 ,,,," 216,116 ", 0.6 
DE,Adidas,Digital Brand,adi_052025_003,Footwear Launch Brand Film,Ultraboost Light,Running,awareness,5,2025-05-01,2025-05-31,completed,EUR,"181,260","181,260",SOCIAL,Instagram,,CPC,0.78,"23,238,461","232,384", 0.0100 ,"8,018,109", 0.3450 ," 185,907 "," 2,298 ", 0.0124 , 88 ,,,," 201,666 ", 0.6 
DE,Adidas,Digital Brand,adi_052025_011,Lifestyle Social Video,Gazelle OG,Originals,awareness,5,2025-05-01,2025-05-31,completed,EUR,"181,260","181,260",DISPLAY,YouTube,,CPC,0.45,"40,280,000","402,800", 0.0100 ,"14,041,769", 0.3486 ," 322,240 "," 2,298 ", 0.0071 , 96 ,,,," 221,636 ", 0.6 
DE,Adidas,Digital Brand,adi_052025_011,Lifestyle Social Video,Gazelle OG,Originals,awareness,5,2025-05-01,2025-05-31,completed,EUR,"181,260","181,260",DISPLAY,TikTok,,CPC,0.4,"45,315,000","453,150", 0.0100 ,"15,278,637", 0.3372 ," 407,835 "," 2,298 ", 0.0056 , 93 ,,,," 214,382 ", 0.6 
DE,Adidas,Digital Brand,adi_052025_013,Running Social Video,Supernova Rise,Running,awareness,5,2025-05-01,2025-05-25,completed,EUR,"181,260","181,260",DISPLAY,YouTube,,CPC,0.45,"40,280,000","402,800", 0.0100 ,"13,562,255", 0.3367 ," 322,240 "," 2,298 ", 0.0071 , 93 ,,,," 213,497 ", 0.6 
DE,Adidas,Digital Brand,adi_052025_013,Running Social Video,Supernova Rise,Running,awareness,5,2025-05-01,2025-05-25,completed,EUR,"181,260","181,260",DISPLAY,TikTok,,CPC,0.4,"45,315,000","453,150", 0.0100 ,"15,711,192", 0.3467 ," 407,835 "," 2,298 ", 0.0056 , 92 ,,,," 210,972 ", 0.6 
DE,Adidas,Digital Brand,adi_052025_003,Footwear Launch Brand Film,Ultraboost Light,Running,awareness,5,2025-05-01,2025-05-31,completed,EUR,"181,260","181,260",DISPLAY,YouTube,,CPC,0.55,"32,956,363","329,563", 0.0100 ,"11,159,537", 0.3386 ," 263,810 "," 2,298 ", 0.0087 , 92 ,,,," 211,641 ", 0.6 
DE,Adidas,Digital Brand,adi_052025_003,Footwear Launch Brand Film,Ultraboost Light,Running,awareness,5,2025-05-01,2025-05-31,completed,EUR,"181,260","181,260",DISPLAY,TikTok,,CPC,0.43,"42,153,488","421,534", 0.0100 ,"14,265,832", 0.3384 ," 379,381 "," 2,298 ", 0.0061 , 90 ,,,," 206,619 ", 0.6 
DE,Adidas,Digital Performance,adi_052025_007,Footwear Performance Push,Supernova 3,Running,conversion,5,2025-05-01,2025-05-31,completed,EUR,"128,790","128,790",DISPLAY,Criteo,Y,CPC,0.5,"36,252,000","362,520", 0.0100 ,,," 425,917 "," 2,677 ", 0.0063 , 93 ,,,," 250,089 ", 1.8 
DE,Adidas,Digital Performance,adi_052025_010,Lifestyle Performance,Ultraboost 25,Running,conversion,5,2025-05-01,2025-05-31,completed,EUR,"128,790","128,790",DISPLAY,Criteo,Y,CPC,0.52,"23,228,846","232,288", 0.0100 ,,," 265,042 "," 36,146 ", 0.1364 , 94 ,,,," 3,386,582 ", 24.4 
DE,Adidas,Digital Performance,adi_052025_001,Always-On Search,General,General,conversion,5,2025-05-01,2025-05-31,completed,EUR,"1,201,570","1,202,040",SEM,Google,,CPC,0.52,"23,228,846","2,311,615", 0.0995 ,,," 3,376,966 "," 136,058 ", 0.0403 , 94 ,,,," 12,726,027 ", 10.6 
DE,Adidas,Digital Performance,adi_052025_007,Footwear Performance Push_influencer,Supernova 3,Running,conversion,5,2025-05-01,2025-05-31,completed,EUR,"128,790","128,790",Partnership,Instagram,,flat,,"27,319,090","1,639,145", 0.0600 ,,," 2,040,786 "," 394,535 ", 0.1933 , 90 ,,,," 35,351,834 ", 266.5 
DE,Adidas,Digital Performance,adi_052025_010,Lifestyle Performance,Ultraboost 25,Running,conversion,5,2025-05-01,2025-05-31,completed,EUR,"128,790","128,790",SOCIAL,Instagram,Y,CPC,0.65,"18,583,076","185,830", 0.0100 ,,," 231,696 "," 38,930 ", 0.1680 , 91 ,,,," 3,540,793 ", 26.3 
DE,Adidas,Retail Marketing,adi_052025_008,Footwear Retail Launch,Ultraboost Light,Running,conversion,5,2025-05-01,2025-05-31,completed,EUR,"114,480","114,480",EMAIL,Salesforce,,CPC,0.65,"18,583,076","185,830", 0.0100 ,,," 167,247 "," 15,325 ", 0.0916 , 95 ,,,," 1,462,738 ", 11.6 
DE,Adidas,Retail Marketing,adi_052025_012,Running Retail Promo,Supernova 3,Running,conversion,5,2025-05-01,2025-05-31,completed,EUR,"85,860","85,860",EMAIL,Salesforce,,CPC,0.25,"45,792,000","457,920", 0.0100 ,,," 412,128 "," 28,735 ", 0.0697 , 90 ,,,," 2,597,927 ", 29.1 
DE,Adidas,Retail Marketing,adi_052025_008,Footwear Retail Launch,Ultraboost Light,Running,conversion,5,2025-05-01,2025-05-31,completed,EUR,"114,480","114,480",SOCIAL,Instagram,Y,CPC,0.24,"35,775,000","357,750", 0.0100 ,,," 321,975 "," 28,735 ", 0.0892 , 90 ,,,," 2,575,715 ", 21.8 
DE,Adidas,Retail Marketing,adi_052025_008,Footwear Retail Launch,Ultraboost Light,Running,conversion,5,2025-05-01,2025-05-31,completed,EUR,"114,480","114,480",SOCIAL,Facebook,Y,CPC,0.7,"16,354,285","163,542", 0.0100 ,,," 147,188 "," 28,735 ", 0.1952 , 95 ,,,," 2,728,986 ", 10.9 
DE,Adidas,Retail Marketing,adi_052025_012,Running Retail Promo,Supernova 3,Running,conversion,5,2025-05-01,2025-05-31,completed,EUR,"85,860","85,860",SOCIAL,Instagram,Y,CPC,0.55,"20,814,545","208,145", 0.0100 ,,," 187,330 "," 28,735 ", 0.1534 , 91 ,,,," 2,626,811 ", 14.6 
DE,Adidas,Retail Marketing,adi_052025_012,Running Retail Promo,Supernova 3,Running,conversion,5,2025-05-01,2025-05-31,completed,EUR,"85,860","85,860",SOCIAL,Facebook,Y,CPC,0.67,"12,814,925","128,149", 0.0100 ,,," 115,334 "," 28,735 ", 0.2491 , 95 ,,,," 2,720,491 ", 14.6 
DE,Adidas,Sports Marketing,adi_052025_009,Golf Activation,ZG23 Golf Shoes,Golf,consideration,5,2025-05-01,2025-05-31,completed,EUR,"169,248","169,248",DISPLAY,YouTube,,CPC,0.53,"16,200,000","162,000", 0.0100 ,,," 145,800 "," 28,735 ", 0.1971 , 93 ,,,," 2,677,149 ", 7.4 
DE,Adidas,Sports Marketing,adi_052025_009,Golf Activation,ZG23 Golf Shoes,Golf,consideration,5,2025-05-01,2025-05-31,completed,EUR,"169,248","169,248",SOCIAL,Instagram,,CPC,0.5,"33,849,600","338,496", 0.0100 ,"16,924,800", 0.5000 ," 304,646 ", 919 , 0.0030 , 93 ,,,," 85,827 ", 0.5 
DE,Adidas,Sports Marketing,adi_052025_009,Golf Activation,ZG23 Golf Shoes,Golf,consideration,5,2025-05-01,2025-05-31,completed,EUR,"169,248","169,248",DISPLAY,YouTube,,CPC,0.65,"26,038,153","260,381", 0.0100 ,"13,019,076", 0.5000 ," 234,343 ", 919 , 0.0039 , 90 ,,,," 82,945 ", 0.5 
DE,Adidas,Brand Offline,adi_062025_008,Summer DOOH,Supernova 3,Running,consideration,6,2025-06-05,2025-06-29,completed,EUR,"759,629","759,629",OOH,JCDecaux,,CPM,15,"50,641,933",,,,,,,,,"10,128,386",,5," 7,000,000 ", 9.2 
DE,Adidas,Brand Offline,adi_062025_011,Summer OOH,Samba OG,Originals,consideration,6,2025-06-05,2025-06-29,completed,EUR,"759,629","759,629",OOH,Stroeer,,CPM,8,"94,953,625",,,,,,,,,"18,990,725",,5," 7,000,000 ", 9.2 
DE,Adidas,Brand Offline,adi_062025_007,Summer Brand Spot,Terrex Trailmaker,Outdoor,consideration,6,2025-06-05,2025-06-29,completed,EUR,"759,629","759,629",DISPLAY,RTL,,CPM,25,"30,385,160",,,,,,,,,"6,077,032",450,5," 7,000,000 ", 9.2 
DE,Adidas,CRM,adi_062025_002,CRM Summer Activation,General,General,conversion,6,2025-06-01,2025-06-30,completed,EUR,"446,436","446,436",EMAIL,Salesforce,,CPC,0.23,"19,410,260","1,941,026", 0.1000 ,,," 1,746,923 "," 50,000 ", 0.0286 , 96 ,,,," 4,817,200 ", 9.0 
DE,Adidas,Digital Brand,adi_062025_006,Running Social Video,Supernova Rise,Running,awareness,6,2025-06-01,2025-06-30,completed,EUR,"359,640","359,640",SOCIAL,Instagram,,CPC,0.7,"51,377,142","513,771", 0.0100 ,"17,964,375", 0.3497 ," 411,016 "," 12,500 ", 0.0304 , 94 ,,,," 1,179,275 ", 1.4 
DE,Adidas,Digital Brand,adi_062025_013,Terrex Outdoor Video,Terrex Trailmaker,Outdoor,awareness,6,2025-06-01,2025-06-30,completed,EUR,"359,640","359,640",SOCIAL,Instagram,,CPC,0.75,"47,952,000","479,520", 0.0100 ,"16,324,135", 0.3404 ," 383,616 "," 12,500 ", 0.0326 , 88 ,,,," 1,094,878 ", 1.4 
DE,Adidas,Digital Brand,adi_062025_010,Summer Lifestyle Social,Samba OG,Originals,awareness,6,2025-06-01,2025-06-30,completed,EUR,"359,640","359,640",SOCIAL,Instagram,,CPC,0.78,"46,107,692","461,076", 0.0100 ,"16,822,765", 0.3649 ," 368,860 "," 12,500 ", 0.0339 , 88 ,,,," 1,101,076 ", 1.4 
DE,Adidas,Digital Brand,adi_062025_006,Running Social Video,Supernova Rise,Running,awareness,6,2025-06-01,2025-06-30,completed,EUR,"359,640","359,640",DISPLAY,YouTube,,CPC,0.45,"79,920,000","799,200", 0.0100 ,"27,922,056", 0.3494 ," 639,360 "," 12,500 ", 0.0196 , 96 ,,,," 1,195,139 ", 1.4 
DE,Adidas,Digital Brand,adi_062025_013,Terrex Outdoor Video,Terrex Trailmaker,Outdoor,awareness,6,2025-06-01,2025-06-30,completed,EUR,"359,640","359,640",DISPLAY,YouTube,,CPC,0.5,"71,928,000","719,280", 0.0100 ,"24,818,300", 0.3450 ," 575,424 "," 12,500 ", 0.0217 , 88 ,,,," 1,102,209 ", 1.4 
DE,Adidas,Digital Brand,adi_062025_010,Summer Lifestyle Social,Samba OG,Originals,awareness,6,2025-06-01,2025-06-30,completed,EUR,"359,640","359,640",DISPLAY,YouTube,,CPC,0.55,"65,389,090","653,890", 0.0100 ,"24,012,565", 0.3672 ," 523,112 "," 12,500 ", 0.0239 , 93 ,,,," 1,161,728 ", 1.4 
DE,Adidas,Digital Brand,adi_062025_006,Running Social Video,Supernova Rise,Running,awareness,6,2025-06-01,2025-06-30,completed,EUR,"179,820","179,820",DISPLAY,TikTok,,CPC,0.4,"44,955,000","449,550", 0.0100 ,"15,424,320", 0.3431 ," 404,595 "," 6,250 ", 0.0154 , 93 ,,,," 581,379 ", 1.4 
DE,Adidas,Digital Brand,adi_062025_013,Terrex Outdoor Video,Terrex Trailmaker,Outdoor,awareness,6,2025-06-01,2025-06-30,completed,EUR,"179,820","179,820",DISPLAY,TikTok,,CPC,0.42,"42,814,285","428,142", 0.0100 ,"14,256,684", 0.3330 ," 385,327 "," 6,250 ", 0.0162 , 96 ,,,," 599,525 ", 1.4 
DE,Adidas,Digital Brand,adi_062025_010,Summer Lifestyle Social,Samba OG,Originals,awareness,6,2025-06-01,2025-06-30,completed,EUR,"179,820","179,820",DISPLAY,TikTok,,CPC,0.43,"41,818,604","418,186", 0.0100 ,"14,698,359", 0.3515 ," 376,367 "," 6,250 ", 0.0166 , 96 ,,,," 598,273 ", 1.4 
DE,Adidas,Digital Performance,adi_062025_004,Running Performance Push,Supernova 3,Running,conversion,6,2025-06-01,2025-06-30,completed,EUR,"80,919","80,919",DISPLAY,DV360,Y,CPC,0.55,"14,712,545","147,125", 0.0100 ,,," 170,019 "," 18,091 ", 0.1064 , 96 ,,,," 1,735,020 ", 17.9 
DE,Adidas,Digital Performance,adi_062025_003,Outdoor Terrex Performance,Terrex Swift,Outdoor,conversion,6,2025-06-01,2025-06-30,completed,EUR,"80,919","80,919",DISPLAY,DV360,Y,CPC,0.52,"15,561,346","155,613", 0.0100 ,,," 177,901 "," 18,701 ", 0.1051 , 96 ,,,," 1,800,861 ", 18.5 
DE,Adidas,Digital Performance,adi_062025_001,Always-On Search,General,General,conversion,6,2025-06-01,2025-06-30,completed,EUR,"1,309,984","1,258,740",SEM,Google,,CPC,0.88,"28,607,727","1,430,386", 0.0500 ,,," 2,230,273 "," 85,229 ", 0.0382 , 93 ,,,," 7,924,133 ", 6.4 
DE,Adidas,Digital Performance,adi_062025_004,Running Performance Push,Supernova 3,Running,conversion,6,2025-06-01,2025-06-30,completed,EUR,"107,892","107,892",SOCIAL,Instagram,Y,CPC,0.85,"12,693,176","126,931", 0.0100 ,,," 157,762 "," 25,467 ", 0.1614 , 89 ,,,," 2,267,579 ", 18.9 
DE,Adidas,Digital Performance,adi_062025_003,Outdoor Terrex Performance,Terrex Swift,Outdoor,conversion,6,2025-06-01,2025-06-30,completed,EUR,"107,892","107,892",SOCIAL,Instagram,Y,CPC,0.83,"12,999,036","129,990", 0.0100 ,,," 150,408 "," 23,537 ", 0.1565 , 95 ,,,," 2,244,000 ", 17.5 
DE,Adidas,Digital Performance,adi_062025_004,Running Performance Push,Supernova 3,Running,conversion,6,2025-06-01,2025-06-30,completed,EUR,"80,919","80,919",DISPLAY,YouTube,Y,CPC,0.75,"10,789,200","107,892", 0.0100 ,"5,394,600", 0.5000 ," 133,483 "," 19,269 ", 0.1444 , 92 ,,,," 1,780,489 ", 19.1 
DE,Adidas,Digital Performance,adi_062025_003,Outdoor Terrex Performance,Terrex Swift,Outdoor,conversion,6,2025-06-01,2025-06-30,completed,EUR,"80,919","80,919",DISPLAY,YouTube,Y,CPC,0.72,"11,238,750","112,387", 0.0100 ,"5,619,375", 0.5000 ," 139,973 "," 19,541 ", 0.1396 , 96 ,,,," 1,872,603 ", 19.3 
DE,Adidas,Retail Marketing,adi_062025_012,Summer Sale Kickoff,General,General,conversion,6,2025-06-01,2025-06-30,completed,EUR,"238,099","238,099",EMAIL,Salesforce,,CPC,0.25,"95,239,600","952,396", 0.0100 ,,," 857,156 "," 42,187 ", 0.0492 , 88 ,,,," 3,709,495 ", 14.2 
DE,Adidas,Retail Marketing,adi_062025_005,Running Retail Promo,Supernova 3,Running,conversion,6,2025-06-01,2025-06-30,completed,EUR,"178,574","178,574",EMAIL,Salesforce,,CPC,0.24,"74,405,833","744,058", 0.0100 ,,," 669,652 "," 31,640 ", 0.0472 , 90 ,,,," 2,851,350 ", 14.2 
DE,Adidas,Retail Marketing,adi_062025_005,Running Retail Promo,Supernova 3,Running,conversion,6,2025-06-01,2025-06-30,completed,EUR,"267,862","241,076",PRODUCTION,In-store Materials,,FIXED,1,,,,,,,,,,,,," 2,000,000 ", 8.3 
DE,Adidas,Retail Marketing,adi_062025_012,Summer Sale Kickoff,General,General,conversion,6,2025-06-01,2025-06-30,completed,EUR,"357,149","357,149",PRODUCTION,Offline POP,,FIXED,1,,,,,,,,,,,,," 2,666,667 ", 7.5 
DE,Adidas,Sports Marketing,adi_062025_014,Trail Running Activation,Supernova Rise,Running,consideration,6,2025-06-01,2025-06-30,completed,EUR,"229,419","229,419",PRODUCTION,Event Production,,FIXED,1,,,,,,,,,,,,," 500,000 ", 2.2 
DE,Adidas,Sports Marketing,adi_062025_009,Summer Events Activation,General,General,consideration,6,2025-06-01,2025-06-30,completed,EUR,"229,419","229,419",PRODUCTION,Community Activation,,FIXED,1,,,,,,,,,,,,," 500,000 ", 2.2 
DE,Adidas,Sports Marketing,CMP_062025_015,Outdoor Sports Support,Terrex Swift,Outdoor,consideration,6,2025-06-01,2025-06-30,completed,EUR,"229,419","229,419",PRODUCTION,Banners/Assets,,FIXED,1,,,,,,,,,,,,," 625,000 ", 2.7 
DE,Adidas,Brand Offline,adi_072025_014,Summer DOOH,Supernova 3,Running,consideration,7,2025-07-05,2025-07-29,completed,EUR,"684,350","684,350",OOH,JCDecaux,,CPM,18,"38,019,444",,,,,,,,,"7,603,888",,5," 6,500,000 ", 9.5 
DE,Adidas,Brand Offline,adi_072025_015,Summer OOH,Samba OG,Originals,consideration,7,2025-07-05,2025-07-29,completed,EUR,"684,350","684,350",OOH,Stroeer,,CPM,8,"85,543,750",,,,,,,,,"17,108,750",,5," 6,500,000 ", 9.5 
DE,Adidas,Brand Offline,adi_072025_013,Summer Brand Spot,Predator 2025,Football,consideration,7,2025-07-05,2025-07-29,completed,EUR,"684,350","684,350",DISPLAY,RTL,,CPM,25,"27,374,000",,,,,,,,,"5,474,800",420,5," 6,500,000 ", 9.5 
DE,Adidas,CRM,adi_072025_002,CRM July Activation,General,General,conversion,7,2025-07-01,2025-07-31,completed,EUR,"402,195","402,195",EMAIL,Salesforce,,CPC,0.23,"17,486,739","1,748,673", 0.1000 ,,," 1,573,806 "," 42,683 ", 0.0271 , 94 ,,,," 3,992,312 ", 8.7 
DE,Adidas,Digital Brand,adi_072025_009,Running Social Video,Supernova Rise,Running,awareness,7,2025-07-01,2025-07-31,completed,EUR,"81,000","81,000",AUDIO,Spotify,,CPC,0.3,"27,000,000","270,000", 0.0100 ,,," 216,000 "," 2,926 ", 0.0135 , 88 ,,,," 257,039 ", 1.5 
DE,Adidas,Digital Brand,adi_072025_009,Running Social Video,Supernova Rise,Running,awareness,7,2025-07-01,2025-07-31,completed,EUR,"283,500","283,500",SOCIAL,Instagram,,CPC,0.7,"40,500,000","405,000", 0.0100 ,"14,454,963", 0.3569 ," 324,000 "," 10,242 ", 0.0316 , 91 ,,,," 934,066 ", 1.5 
DE,Adidas,Digital Brand,adi_072025_006,Football Pre-season Social Video,Predator 2025,Football,awareness,7,2025-07-01,2025-07-31,completed,EUR,"283,500","283,500",SOCIAL,Instagram,,CPC,0.71,"39,929,577","399,295", 0.0100 ,"13,365,267", 0.3347 ," 319,436 "," 10,242 ", 0.0321 , 93 ,,,," 953,780 ", 1.5 
DE,Adidas,Digital Brand,adi_072025_010,Summer Lifestyle Visuals,Samba OG,Originals,awareness,7,2025-07-01,2025-07-31,completed,EUR,"283,500","283,500",SOCIAL,Instagram,,CPC,0.72,"39,375,000","393,750", 0.0100 ,"13,883,324", 0.3526 ," 315,000 "," 10,242 ", 0.0325 , 91 ,,,," 928,594 ", 1.5 
DE,Adidas,Digital Brand,adi_072025_009,Running Social Video,Supernova Rise,Running,awareness,7,2025-07-01,2025-07-31,completed,EUR,"324,000","324,000",DISPLAY,YouTube,,CPC,0.45,"72,000,000","720,000", 0.0100 ,"24,861,094", 0.3453 ," 576,000 "," 11,706 ", 0.0203 , 94 ,,,," 1,095,818 ", 1.5 
