employee_id,skill_id,proficiency_level,years_of_experience
EMP0085,SKILL044,Intermediate,4.2
EMP0085,SKILL021,Expert,7.5
EMP0085,SKILL043,Intermediate,3.4
EMP0085,SKILL007,Intermediate,5.5
EMP0085,SKILL011,Advanced,1.0
EMP0085,SKILL025,Advanced,7.1
EMP0085,SKILL045,Expert,8.1
EMP0085,SKILL001,Intermediate,1.6
EMP0085,SKILL009,Intermediate,1.8
EMP0086,SKILL045,Beginner,1.5
EMP0086,SKILL010,Advanced,3.3
EMP0086,SKILL027,Intermediate,5.3
EMP0086,SKILL003,Beginner,2.3
EMP0086,SKILL023,Beginner,0.9
EMP0086,SKILL016,Advanced,4.2
EMP0086,SKILL025,Intermediate,2.7
EMP0086,SKILL032,Intermediate,1.7
EMP0087,SKILL043,Intermediate,2.8
EMP0087,SKILL003,Intermediate,1.3
EMP0087,SKILL025,Advanced,3.1
EMP0087,SKILL047,Beginner,0.6
EMP0087,SKILL006,Intermediate,1.5
EMP0087,SKILL010,Intermediate,1.6
EMP0087,SKILL007,Intermediate,2.1
EMP0087,SKILL012,Advanced,3.1
EMP0087,SKILL002,Beginner,0.8
EMP0087,SKILL027,Beginner,1.8
EMP0087,SKILL023,Intermediate,3.4
EMP0087,SKILL026,Intermediate,2.8
EMP0088,SKILL027,Advanced,3.2
EMP0088,SKILL031,Advanced,5.4
EMP0088,SKILL024,Advanced,4.8
EMP0088,SKILL029,Beginner,0.6
EMP0088,SKILL035,Intermediate,2.9
EMP0089,SKILL025,Expert,7.7
EMP0089,SKILL015,Advanced,7.9
EMP0089,SKILL021,Advanced,4.2
EMP0089,SKILL007,Advanced,3.7
EMP0089,SKILL010,Expert,3.3
EMP0089,SKILL044,Expert,7.3
EMP0090,SKILL020,Advanced,3.8
EMP0090,SKILL033,Beginner,0.7
EMP0090,SKILL048,Intermediate,2.9
EMP0090,SKILL035,Expert,5.3
EMP0090,SKILL034,Expert,4.4
EMP0090,SKILL031,Advanced,1.2
EMP0090,SKILL029,Advanced,3.9
EMP0090,SKILL027,Intermediate,2.1
EMP0090,SKILL023,Beginner,0.9
EMP0090,SKILL032,Advanced,4.1
EMP0090,SKILL045,Intermediate,1.9
EMP0090,SKILL024,Beginner,0.6
EMP0091,SKILL045,Advanced,3.5
EMP0091,SKILL039,Beginner,0.5
EMP0091,SKILL029,Advanced,5.3
EMP0091,SKILL020,Advanced,8.5
EMP0091,SKILL028,Advanced,8.5
EMP0091,SKILL024,Expert,9.2
EMP0091,SKILL018,Advanced,4.2
EMP0092,SKILL045,Expert,3.0
EMP0092,SKILL012,Intermediate,1.3
EMP0092,SKILL007,Advanced,10.5
EMP0092,SKILL017,Beginner,0.8
EMP0092,SKILL016,Expert,7.5
EMP0092,SKILL003,Intermediate,2.7
EMP0092,SKILL025,Intermediate,4.6
EMP0092,SKILL010,Advanced,4.1
EMP0092,SKILL015,Expert,5.3
EMP0092,SKILL013,Beginner,1.9
EMP0093,SKILL029,Intermediate,3.5
EMP0093,SKILL033,Intermediate,2.2
EMP0093,SKILL024,Expert,4.4
EMP0093,SKILL031,Beginner,0.7
EMP0093,SKILL035,Intermediate,5.7
EMP0093,SKILL045,Advanced,4.3
EMP0094,SKILL001,Intermediate,1.7
EMP0094,SKILL044,Advanced,2.2
EMP0094,SKILL043,Advanced,2.9
EMP0094,SKILL045,Intermediate,1.0
EMP0094,SKILL026,Intermediate,2.9
EMP0094,SKILL003,Intermediate,1.2
EMP0094,SKILL021,Beginner,0.5
EMP0094,SKILL016,Beginner,2.1
EMP0094,SKILL008,Intermediate,2.3
EMP0094,SKILL014,Beginner,1.4
EMP0095,SKILL029,Expert,10.5
EMP0095,SKILL034,Advanced,4.5
EMP0095,SKILL031,Beginner,2.7
EMP0095,SKILL045,Expert,7.7
EMP0095,SKILL035,Expert,3.7
EMP0095,SKILL020,Expert,5.7
EMP0096,SKILL045,Advanced,3.8
EMP0096,SKILL020,Advanced,3.5
EMP0096,SKILL050,Intermediate,2.2
EMP0096,SKILL029,Advanced,3.0
EMP0096,SKILL028,Intermediate,1.2
EMP0096,SKILL018,Beginner,1.7
EMP0097,SKILL029,Intermediate,1.7
EMP0097,SKILL039,Beginner,0.5
EMP0097,SKILL024,Advanced,3.8
EMP0097,SKILL020,Expert,9.5
EMP0097,SKILL038,Advanced,3.9
EMP0097,SKILL028,Advanced,9.7
EMP0097,SKILL045,Intermediate,5.1
EMP0097,SKILL018,Intermediate,3.5
EMP0098,SKILL016,Beginner,2.7
EMP0098,SKILL003,Expert,9.4
EMP0098,SKILL014,Intermediate,2.9
EMP0098,SKILL017,Advanced,4.0
EMP0098,SKILL010,Advanced,7.3
EMP0098,SKILL006,Expert,3.5
EMP0098,SKILL025,Intermediate,1.1
EMP0098,SKILL001,Intermediate,2.5
EMP0098,SKILL011,Advanced,1.8
EMP0098,SKILL002,Advanced,7.7
EMP0098,SKILL026,Advanced,3.9
EMP0099,SKILL045,Expert,8.0
EMP0099,SKILL048,Expert,8.5
EMP0099,SKILL039,Advanced,3.3
EMP0099,SKILL027,Advanced,7.9
EMP0099,SKILL024,Advanced,1.8
EMP0099,SKILL018,Advanced,5.9
EMP0099,SKILL029,Advanced,9.1
EMP0099,SKILL038,Advanced,7.2
EMP0099,SKILL023,Intermediate,5.2
EMP0099,SKILL028,Expert,3.6
EMP0099,SKILL020,Advanced,4.0
EMP0100,SKILL001,Intermediate,2.8
EMP0100,SKILL012,Advanced,3.9
EMP0100,SKILL045,Expert,5.0
EMP0100,SKILL014,Intermediate,1.0
EMP0100,SKILL043,Beginner,0.9
EMP0100,SKILL007,Intermediate,2.3
EMP0100,SKILL026,Intermediate,1.4
EMP0100,SKILL011,Intermediate,1.5
EMP0100,SKILL003,Advanced,2.6
EMP0100,SKILL008,Advanced,1.4
EMP0101,SKILL035,Beginner,2.2
EMP0101,SKILL029,Advanced,1.9
EMP0101,SKILL027,Advanced,1.8
EMP0101,SKILL033,Advanced,1.7
EMP0101,SKILL020,Intermediate,1.0
EMP0102,SKILL020,Advanced,4.1
EMP0102,SKILL038,Intermediate,2.3
EMP0102,SKILL018,Expert,4.2
EMP0102,SKILL039,Advanced,3.3
EMP0102,SKILL045,Expert,6.0
EMP0102,SKILL028,Advanced,4.6
EMP0102,SKILL024,Advanced,4.0
EMP0103,SKILL015,Expert,4.9
EMP0103,SKILL013,Advanced,5.8
EMP0103,SKILL004,Intermediate,1.1
EMP0103,SKILL046,Advanced,4.3
EMP0103,SKILL003,Intermediate,2.1
EMP0103,SKILL001,Expert,3.3
EMP0103,SKILL023,Expert,4.8
EMP0103,SKILL006,Beginner,2.7
EMP0104,SKILL029,Advanced,4.4
EMP0104,SKILL045,Advanced,3.7
EMP0104,SKILL038,Intermediate,4.9
EMP0104,SKILL039,Intermediate,1.3
EMP0104,SKILL023,Advanced,3.6
EMP0104,SKILL032,Intermediate,0.9
EMP0104,SKILL028,Beginner,0.8
EMP0105,SKILL034,Intermediate,2.2
EMP0105,SKILL024,Intermediate,1.5
EMP0105,SKILL027,Beginner,1.3
EMP0105,SKILL032,Intermediate,1.1
EMP0105,SKILL033,Intermediate,2.7
EMP0105,SKILL029,Beginner,1.3
EMP0105,SKILL045,Beginner,1.4
EMP0105,SKILL020,Beginner,0.9
EMP0105,SKILL023,Advanced,1.4
EMP0105,SKILL035,Beginner,2.7
EMP0106,SKILL014,Expert,8.5
EMP0106,SKILL025,Advanced,2.2
EMP0106,SKILL021,Advanced,2.1
EMP0106,SKILL009,Expert,6.1
EMP0106,SKILL007,Expert,6.2
EMP0106,SKILL043,Advanced,5.0
EMP0107,SKILL020,Advanced,8.4
EMP0107,SKILL028,Expert,5.4
EMP0107,SKILL024,Advanced,6.3
EMP0107,SKILL045,Advanced,7.8
EMP0107,SKILL038,Advanced,5.1
EMP0108,SKILL049,Intermediate,2.0
EMP0108,SKILL025,Advanced,5.1
EMP0108,SKILL043,Advanced,3.4
EMP0108,SKILL045,Advanced,3.4
EMP0108,SKILL015,Advanced,4.7
EMP0108,SKILL044,Advanced,5.1
EMP0108,SKILL017,Advanced,1.6
EMP0108,SKILL001,Advanced,5.9
EMP0108,SKILL011,Advanced,4.9
EMP0108,SKILL026,Beginner,0.5
EMP0109,SKILL025,Advanced,7.2
EMP0109,SKILL016,Expert,7.5
EMP0109,SKILL026,Advanced,6.7
EMP0109,SKILL010,Intermediate,1.0
EMP0109,SKILL004,Intermediate,5.9
EMP0109,SKILL011,Intermediate,4.4
EMP0109,SKILL017,Expert,6.0
EMP0109,SKILL049,Advanced,3.5
EMP0109,SKILL001,Expert,7.4
EMP0109,SKILL015,Intermediate,2.7
EMP0109,SKILL045,Intermediate,3.9
EMP0109,SKILL043,Expert,7.2
EMP0110,SKILL045,Beginner,0.8
EMP0110,SKILL028,Intermediate,2.9
EMP0110,SKILL032,Intermediate,1.7
EMP0110,SKILL027,Advanced,4.8
EMP0110,SKILL024,Intermediate,1.0
EMP0110,SKILL039,Intermediate,2.5
EMP0110,SKILL020,Advanced,4.0
EMP0110,SKILL029,Intermediate,1.9
EMP0110,SKILL023,Advanced,2.9
EMP0111,SKILL020,Advanced,2.9
EMP0111,SKILL046,Intermediate,2.6
EMP0111,SKILL029,Advanced,4.9
EMP0111,SKILL035,Expert,6.2
EMP0111,SKILL033,Intermediate,4.6
EMP0111,SKILL034,Beginner,0.8
EMP0111,SKILL024,Intermediate,2.4
EMP0111,SKILL045,Beginner,1.8
EMP0112,SKILL026,Advanced,3.6
EMP0112,SKILL011,Expert,8.8
EMP0112,SKILL049,Expert,9.3
EMP0112,SKILL017,Advanced,1.2
EMP0112,SKILL012,Intermediate,3.1
EMP0112,SKILL003,Advanced,4.3
EMP0112,SKILL043,Beginner,2.5
EMP0112,SKILL010,Expert,9.3
EMP0112,SKILL004,Advanced,3.0
EMP0112,SKILL001,Intermediate,5.9
EMP0112,SKILL016,Intermediate,1.7
EMP0112,SKILL009,Expert,9.2
EMP0113,SKILL034,Intermediate,2.7
EMP0113,SKILL031,Advanced,4.6
EMP0113,SKILL050,Intermediate,4.3
EMP0113,SKILL024,Expert,6.4
EMP0113,SKILL035,Advanced,3.2
EMP0114,SKILL029,Beginner,0.5
EMP0114,SKILL027,Advanced,4.3
EMP0114,SKILL038,Beginner,0.7
EMP0114,SKILL045,Advanced,2.7
EMP0114,SKILL018,Intermediate,2.9
EMP0115,SKILL003,Beginner,1.2
EMP0115,SKILL010,Intermediate,1.0
EMP0115,SKILL008,Beginner,0.8
EMP0115,SKILL013,Advanced,2.3
EMP0115,SKILL025,Advanced,1.4
EMP0115,SKILL045,Beginner,0.7
EMP0115,SKILL001,Beginner,1.5
EMP0116,SKILL020,Beginner,2.1
EMP0116,SKILL039,Intermediate,2.3
EMP0116,SKILL045,Intermediate,2.1
EMP0116,SKILL024,Advanced,4.2
EMP0116,SKILL029,Intermediate,2.9
EMP0116,SKILL046,Intermediate,4.0
EMP0117,SKILL035,Advanced,5.4
EMP0117,SKILL023,Advanced,1.5
EMP0117,SKILL027,Expert,8.0
EMP0117,SKILL020,Beginner,2.4
EMP0117,SKILL045,Expert,7.0
EMP0117,SKILL032,Expert,5.5
EMP0117,SKILL031,Advanced,3.0
EMP0117,SKILL034,Intermediate,0.6
EMP0118,SKILL034,Intermediate,2.2
EMP0118,SKILL045,Advanced,5.9
EMP0118,SKILL032,Intermediate,5.7
EMP0118,SKILL023,Intermediate,1.1
EMP0118,SKILL033,Advanced,5.6
EMP0118,SKILL029,Advanced,3.3
EMP0118,SKILL035,Intermediate,5.9
EMP0118,SKILL020,Intermediate,2.6
EMP0119,SKILL027,Beginner,2.8
EMP0119,SKILL045,Advanced,3.2
EMP0119,SKILL023,Expert,3.4
EMP0119,SKILL024,Advanced,1.3
EMP0119,SKILL018,Expert,4.0
EMP0119,SKILL032,Intermediate,2.8
EMP0120,SKILL039,Expert,8.2
EMP0120,SKILL023,Intermediate,3.4
EMP0120,SKILL032,Intermediate,1.8
EMP0120,SKILL020,Intermediate,1.5
EMP0120,SKILL029,Intermediate,2.0
EMP0120,SKILL018,Advanced,3.4
EMP0120,SKILL038,Expert,4.9
EMP0120,SKILL027,Expert,8.0
EMP0120,SKILL028,Advanced,7.3
EMP0120,SKILL024,Advanced,6.8
EMP0121,SKILL034,Advanced,7.6
EMP0121,SKILL029,Advanced,4.6
EMP0121,SKILL033,Advanced,7.3
EMP0121,SKILL031,Advanced,3.1
EMP0121,SKILL020,Expert,8.6
EMP0121,SKILL045,Advanced,6.4
EMP0122,SKILL025,Intermediate,2.1
EMP0122,SKILL007,Intermediate,4.6
EMP0122,SKILL015,Advanced,3.0
EMP0122,SKILL006,Intermediate,1.7
EMP0122,SKILL043,Intermediate,5.5
EMP0123,SKILL049,Intermediate,2.7
EMP0123,SKILL004,Beginner,1.9
EMP0123,SKILL008,Advanced,4.6
EMP0123,SKILL011,Intermediate,1.3
EMP0123,SKILL003,Intermediate,3.5
EMP0123,SKILL015,Expert,3.0
EMP0123,SKILL026,Intermediate,2.1
EMP0123,SKILL013,Intermediate,1.6
EMP0123,SKILL021,Beginner,2.4
EMP0123,SKILL045,Advanced,3.0
EMP0123,SKILL001,Advanced,6.0
EMP0124,SKILL020,Advanced,5.1
EMP0124,SKILL031,Intermediate,2.5
EMP0124,SKILL029,Advanced,5.5
EMP0124,SKILL034,Advanced,1.7
EMP0124,SKILL033,Expert,7.7
EMP0124,SKILL035,Intermediate,1.4
EMP0124,SKILL024,Advanced,7.6
EMP0124,SKILL045,Expert,8.1
EMP0125,SKILL028,Expert,9.0
EMP0125,SKILL029,Expert,10.0
EMP0125,SKILL024,Beginner,0.8
EMP0125,SKILL045,Beginner,1.5
EMP0125,SKILL038,Advanced,6.6
EMP0125,SKILL039,Intermediate,1.9
EMP0125,SKILL020,Expert,9.6
EMP0125,SKILL018,Expert,7.9
EMP0126,SKILL015,Advanced,3.6
EMP0126,SKILL001,Intermediate,2.1
EMP0126,SKILL021,Expert,4.1
EMP0126,SKILL007,Expert,7.1
EMP0126,SKILL008,Advanced,4.8
EMP0126,SKILL012,Beginner,0.9
EMP0126,SKILL025,Advanced,3.6
EMP0126,SKILL017,Advanced,8.1
EMP0126,SKILL004,Expert,3.6
EMP0127,SKILL029,Intermediate,2.3
EMP0127,SKILL033,Advanced,3.7
EMP0127,SKILL024,Intermediate,4.3
EMP0127,SKILL035,Advanced,4.9
EMP0127,SKILL034,Beginner,1.6
EMP0128,SKILL026,Advanced,3.1
EMP0128,SKILL008,Beginner,1.8
EMP0128,SKILL009,Advanced,3.7
EMP0128,SKILL001,Beginner,1.4
EMP0128,SKILL007,Intermediate,5.6
EMP0128,SKILL015,Intermediate,3.2
EMP0128,SKILL013,Advanced,4.9
EMP0128,SKILL045,Advanced,4.0
EMP0129,SKILL033,Advanced,5.6
EMP0129,SKILL031,Expert,5.3
EMP0129,SKILL034,Expert,7.8
EMP0129,SKILL029,Advanced,2.2
EMP0129,SKILL035,Intermediate,5.7
EMP0130,SKILL048,Advanced,10.1
EMP0130,SKILL023,Intermediate,2.6
EMP0130,SKILL024,Advanced,3.5
EMP0130,SKILL020,Expert,7.0
EMP0130,SKILL029,Advanced,8.0
EMP0130,SKILL034,Intermediate,1.0
EMP0130,SKILL035,Expert,6.8
EMP0130,SKILL045,Advanced,5.8
EMP0130,SKILL027,Intermediate,2.5
EMP0130,SKILL031,Advanced,7.8
EMP0130,SKILL032,Advanced,3.5
EMP0131,SKILL029,Intermediate,1.7
EMP0131,SKILL032,Advanced,5.9
EMP0131,SKILL024,Advanced,5.1
EMP0131,SKILL045,Advanced,3.1
EMP0131,SKILL048,Beginner,0.9
EMP0132,SKILL018,Expert,9.1
EMP0132,SKILL024,Expert,10.5
EMP0132,SKILL029,Expert,6.7
EMP0132,SKILL020,Intermediate,1.3
EMP0132,SKILL028,Advanced,1.1
EMP0133,SKILL043,Advanced,6.8
EMP0133,SKILL021,Beginner,0.9
EMP0133,SKILL002,Advanced,5.6
EMP0133,SKILL010,Advanced,9.2
EMP0133,SKILL007,Expert,6.0
EMP0133,SKILL011,Advanced,3.1
EMP0133,SKILL008,Intermediate,2.9
EMP0133,SKILL003,Advanced,3.4
EMP0133,SKILL045,Advanced,2.5
EMP0133,SKILL006,Advanced,3.7
EMP0133,SKILL013,Intermediate,3.1
EMP0133,SKILL015,Beginner,0.8
EMP0134,SKILL001,Advanced,4.4
EMP0134,SKILL027,Advanced,4.8
EMP0134,SKILL045,Intermediate,3.5
EMP0134,SKILL026,Advanced,4.7
EMP0134,SKILL015,Intermediate,0.7
EMP0134,SKILL008,Expert,5.2
EMP0134,SKILL044,Advanced,5.0
EMP0134,SKILL021,Beginner,1.3
EMP0134,SKILL023,Advanced,6.1
EMP0134,SKILL004,Beginner,0.6
EMP0134,SKILL007,Expert,5.7
EMP0135,SKILL029,Expert,3.6
EMP0135,SKILL039,Expert,5.1
EMP0135,SKILL023,Advanced,5.5
EMP0135,SKILL038,Advanced,8.8
EMP0135,SKILL020,Advanced,9.7
EMP0135,SKILL032,Intermediate,2.3
EMP0135,SKILL018,Expert,8.8
EMP0135,SKILL048,Beginner,0.9
EMP0135,SKILL024,Advanced,5.9
EMP0135,SKILL028,Advanced,8.6
EMP0135,SKILL027,Advanced,8.2
EMP0135,SKILL045,Expert,4.2
EMP0136,SKILL035,Intermediate,2.6
EMP0136,SKILL029,Expert,4.9
EMP0136,SKILL020,Expert,7.2
EMP0136,SKILL031,Expert,8.7
EMP0136,SKILL034,Expert,3.6
EMP0136,SKILL024,Beginner,1.5
EMP0137,SKILL010,Advanced,3.4
EMP0137,SKILL045,Advanced,5.0
EMP0137,SKILL007,Intermediate,1.5
EMP0137,SKILL025,Beginner,0.9
EMP0137,SKILL017,Intermediate,2.9
EMP0137,SKILL015,Advanced,3.8
EMP0137,SKILL008,Expert,5.6
EMP0137,SKILL003,Expert,7.9
EMP0137,SKILL001,Intermediate,1.2
EMP0137,SKILL002,Advanced,9.0
EMP0138,SKILL038,Intermediate,1.2
EMP0138,SKILL024,Advanced,4.8
EMP0138,SKILL018,Intermediate,5.2
EMP0138,SKILL028,Intermediate,5.0
EMP0138,SKILL020,Advanced,7.6
EMP0139,SKILL007,Beginner,0.8
EMP0139,SKILL025,Beginner,2.9
EMP0139,SKILL003,Advanced,3.4
EMP0139,SKILL010,Advanced,5.4
EMP0139,SKILL008,Advanced,4.6
EMP0139,SKILL001,Advanced,1.2
EMP0140,SKILL038,Expert,6.0
EMP0140,SKILL039,Beginner,1.9
EMP0140,SKILL020,Beginner,0.9
EMP0140,SKILL018,Intermediate,5.6
EMP0140,SKILL049,Advanced,4.6
EMP0140,SKILL028,Expert,5.4
EMP0140,SKILL024,Advanced,3.4
EMP0140,SKILL045,Expert,6.9
EMP0141,SKILL050,Intermediate,3.2
EMP0141,SKILL034,Expert,6.5
EMP0141,SKILL035,Intermediate,2.4
EMP0141,SKILL020,Advanced,4.5
EMP0141,SKILL033,Expert,6.8
EMP0141,SKILL024,Advanced,4.2
EMP0142,SKILL028,Advanced,3.9
EMP0142,SKILL020,Intermediate,1.6
EMP0142,SKILL027,Beginner,0.8
EMP0142,SKILL023,Intermediate,2.2
EMP0142,SKILL032,Expert,8.1
EMP0142,SKILL029,Beginner,0.5
EMP0142,SKILL018,Advanced,3.1
EMP0142,SKILL039,Advanced,8.1
EMP0142,SKILL038,Beginner,1.4
EMP0143,SKILL024,Advanced,2.3
EMP0143,SKILL039,Expert,3.2
EMP0143,SKILL029,Advanced,2.2
EMP0143,SKILL018,Intermediate,2.4
EMP0143,SKILL020,Intermediate,0.9
EMP0143,SKILL045,Intermediate,2.6
EMP0143,SKILL028,Intermediate,1.6
EMP0143,SKILL038,Expert,3.2
EMP0144,SKILL045,Advanced,4.2
EMP0144,SKILL033,Beginner,1.6
EMP0144,SKILL027,Advanced,5.5
EMP0144,SKILL034,Advanced,7.5
EMP0144,SKILL031,Advanced,4.7
EMP0144,SKILL032,Expert,6.6
EMP0144,SKILL024,Intermediate,2.9
EMP0145,SKILL020,Advanced,3.4
EMP0145,SKILL018,Advanced,1.9
EMP0145,SKILL029,Intermediate,1.4
EMP0145,SKILL027,Advanced,5.8
EMP0145,SKILL032,Expert,8.7
EMP0145,SKILL028,Advanced,5.2
EMP0145,SKILL045,Expert,4.6
EMP0145,SKILL023,Advanced,2.3
EMP0146,SKILL032,Beginner,0.8
EMP0146,SKILL043,Intermediate,4.4
EMP0146,SKILL016,Advanced,3.9
EMP0146,SKILL027,Beginner,2.4
EMP0146,SKILL001,Advanced,3.8
EMP0147,SKILL039,Intermediate,0.7
EMP0147,SKILL020,Intermediate,1.3
EMP0147,SKILL018,Intermediate,1.5
EMP0147,SKILL038,Intermediate,1.0
EMP0147,SKILL050,Beginner,1.9
EMP0147,SKILL029,Expert,3.7
EMP0147,SKILL028,Intermediate,1.8
EMP0147,SKILL045,Advanced,3.0
EMP0148,SKILL004,Advanced,3.4
EMP0148,SKILL012,Expert,3.7
EMP0148,SKILL043,Advanced,2.3
EMP0148,SKILL026,Advanced,3.4
EMP0148,SKILL011,Beginner,1.4
EMP0148,SKILL002,Intermediate,0.8
EMP0148,SKILL010,Intermediate,3.8
EMP0148,SKILL025,Intermediate,1.0
EMP0148,SKILL001,Intermediate,1.2
EMP0148,SKILL008,Intermediate,1.7
EMP0148,SKILL007,Beginner,0.9
EMP0148,SKILL015,Advanced,1.6
EMP0149,SKILL015,Expert,3.8
EMP0149,SKILL016,Advanced,5.2
EMP0149,SKILL043,Expert,8.1
EMP0149,SKILL007,Expert,9.2
EMP0149,SKILL002,Expert,6.7
EMP0149,SKILL006,Advanced,7.2
EMP0149,SKILL004,Expert,8.7
EMP0149,SKILL021,Advanced,6.5
EMP0149,SKILL025,Expert,6.5
EMP0149,SKILL001,Beginner,0.7
EMP0149,SKILL011,Expert,4.0
EMP0149,SKILL026,Expert,6.6
EMP0150,SKILL029,Advanced,4.3
EMP0150,SKILL024,Expert,5.0
EMP0150,SKILL020,Intermediate,1.9
EMP0150,SKILL031,Advanced,4.2
EMP0150,SKILL045,Advanced,1.2
EMP0150,SKILL035,Intermediate,2.3
EMP0150,SKILL050,Intermediate,2.0
EMP0151,SKILL021,Beginner,1.6
EMP0151,SKILL008,Advanced,7.0
EMP0151,SKILL010,Intermediate,1.6
EMP0151,SKILL007,Advanced,4.6
EMP0151,SKILL006,Beginner,0.6
EMP0151,SKILL014,Expert,6.4
EMP0151,SKILL043,Expert,6.6
EMP0151,SKILL015,Intermediate,1.9
EMP0151,SKILL025,Beginner,0.8
EMP0151,SKILL011,Advanced,4.5
EMP0152,SKILL043,Intermediate,5.2
EMP0152,SKILL001,Intermediate,2.6
EMP0152,SKILL013,Advanced,5.5
EMP0152,SKILL021,Intermediate,0.9
EMP0152,SKILL015,Advanced,3.1
EMP0152,SKILL002,Intermediate,1.0
EMP0153,SKILL039,Intermediate,5.5
EMP0153,SKILL024,Beginner,0.7
EMP0153,SKILL020,Expert,5.1
EMP0153,SKILL018,Beginner,0.6
EMP0153,SKILL048,Intermediate,2.3
EMP0154,SKILL028,Expert,6.0
EMP0154,SKILL018,Expert,8.2
EMP0154,SKILL050,Expert,8.9
EMP0154,SKILL020,Beginner,0.9
EMP0154,SKILL045,Advanced,8.8
EMP0154,SKILL039,Advanced,7.7
EMP0155,SKILL027,Advanced,5.4
EMP0155,SKILL024,Intermediate,2.4
EMP0155,SKILL039,Intermediate,2.7
EMP0155,SKILL029,Advanced,5.1
EMP0155,SKILL023,Intermediate,1.2
EMP0155,SKILL032,Intermediate,1.6
EMP0155,SKILL018,Intermediate,2.0
EMP0155,SKILL020,Intermediate,1.8
EMP0155,SKILL038,Beginner,2.9
EMP0155,SKILL028,Expert,5.2
EMP0155,SKILL045,Expert,4.6
EMP0156,SKILL033,Intermediate,2.9
EMP0156,SKILL031,Advanced,1.8
EMP0156,SKILL045,Expert,5.0
EMP0156,SKILL024,Advanced,2.9
EMP0156,SKILL020,Intermediate,5.7
EMP0156,SKILL029,Expert,3.0
EMP0157,SKILL039,Intermediate,5.0
EMP0157,SKILL029,Advanced,8.8
EMP0157,SKILL038,Intermediate,2.3
EMP0157,SKILL028,Advanced,3.4
EMP0157,SKILL024,Intermediate,5.0
EMP0157,SKILL045,Advanced,2.0
EMP0157,SKILL020,Advanced,8.1
EMP0157,SKILL018,Advanced,3.3
EMP0158,SKILL045,Beginner,1.6
EMP0158,SKILL031,Intermediate,2.9
EMP0158,SKILL024,Intermediate,2.5
EMP0158,SKILL035,Expert,3.7
EMP0158,SKILL033,Intermediate,4.9
EMP0158,SKILL029,Intermediate,2.0
EMP0159,SKILL013,Beginner,0.7
EMP0159,SKILL025,Advanced,5.3
EMP0159,SKILL009,Intermediate,2.2
EMP0159,SKILL021,Intermediate,2.3
EMP0159,SKILL008,Intermediate,1.2
EMP0159,SKILL011,Expert,8.1
EMP0159,SKILL002,Expert,5.2
EMP0159,SKILL001,Beginner,1.0
EMP0159,SKILL043,Intermediate,5.1
EMP0159,SKILL046,Expert,7.3
EMP0159,SKILL003,Intermediate,2.4
EMP0159,SKILL015,Advanced,10.1
EMP0160,SKILL023,Beginner,1.8
EMP0160,SKILL027,Advanced,2.3
EMP0160,SKILL024,Intermediate,3.1
EMP0160,SKILL029,Beginner,0.9
EMP0160,SKILL039,Intermediate,2.3
EMP0160,SKILL018,Beginner,1.2
EMP0161,SKILL023,Expert,3.1
EMP0161,SKILL014,Intermediate,1.0
EMP0161,SKILL025,Intermediate,1.2
EMP0161,SKILL004,Intermediate,2.7
EMP0161,SKILL043,Advanced,2.5
EMP0161,SKILL015,Advanced,3.8
EMP0161,SKILL026,Beginner,2.5
EMP0161,SKILL027,Intermediate,1.8
EMP0161,SKILL011,Advanced,1.0
EMP0162,SKILL035,Advanced,3.6
EMP0162,SKILL024,Intermediate,2.0
EMP0162,SKILL020,Intermediate,3.3
EMP0162,SKILL033,Advanced,3.2
EMP0162,SKILL034,Intermediate,1.1
EMP0162,SKILL045,Intermediate,2.6
EMP0162,SKILL029,Advanced,3.0
EMP0163,SKILL039,Beginner,1.0
EMP0163,SKILL027,Beginner,2.1
EMP0163,SKILL018,Expert,4.1
EMP0163,SKILL020,Advanced,5.0
EMP0163,SKILL023,Intermediate,4.0
EMP0163,SKILL038,Advanced,3.9
EMP0163,SKILL029,Intermediate,1.7
EMP0164,SKILL045,Intermediate,0.7
EMP0164,SKILL024,Advanced,2.2
EMP0164,SKILL023,Advanced,3.1
EMP0164,SKILL028,Advanced,4.5
EMP0164,SKILL027,Intermediate,2.6
EMP0164,SKILL018,Intermediate,5.0
EMP0164,SKILL020,Intermediate,1.3
EMP0164,SKILL029,Intermediate,3.4
EMP0165,SKILL024,Beginner,2.7
EMP0165,SKILL018,Advanced,5.6
EMP0165,SKILL028,Advanced,4.8
EMP0165,SKILL038,Expert,7.0
EMP0165,SKILL039,Advanced,3.9
EMP0166,SKILL038,Advanced,5.0
EMP0166,SKILL024,Advanced,4.9
EMP0166,SKILL020,Beginner,1.0
EMP0166,SKILL039,Intermediate,5.0
EMP0166,SKILL045,Advanced,5.6
EMP0166,SKILL050,Intermediate,5.1
EMP0166,SKILL028,Advanced,2.2
EMP0166,SKILL032,Intermediate,5.6
EMP0166,SKILL018,Advanced,5.1
EMP0166,SKILL027,Intermediate,4.3
EMP0167,SKILL014,Intermediate,0.7
EMP0167,SKILL003,Advanced,3.5
EMP0167,SKILL002,Intermediate,3.6
EMP0167,SKILL017,Advanced,3.7
EMP0167,SKILL010,Advanced,5.3
EMP0167,SKILL043,Advanced,5.9
EMP0167,SKILL044,Advanced,8.4
EMP0168,SKILL012,Intermediate,1.6
EMP0168,SKILL043,Beginner,0.8
EMP0168,SKILL045,Advanced,5.4
